Date,City,Temperature,Humidity,Pressure,Wind_Speed,Cloud_Cover,Weather,Rainfall
2017-08-16 07:00:00,Kozhikode,24.8,94,1008.7,5.4,99,Cloudy,0
2020-08-31 09:00:00,Kochi,27.3,83,1010.1,30.6,76,Rain,0.1
2009-03-14 12:00:00,Nashik,31.9,28,950,9.36,9,Clear,0
1997-05-08 23:00:00,Mysuru,23.6,83,928.6,16.92,95,Cloudy,0
1996-10-11 04:00:00,Mangaluru,23.7,96,1005.7,6.48,72,Cloudy,0
2022-12-13 16:00:00,Ahmedabad,31.5,41,1004.1,61.92,6,Clear,0
2007-06-30 03:00:00,Anand,26.6,95,993.5,19.44,100,Rain,1.5
2008-03-06 16:00:00,Aurangabad,33.5,16,946.3,16.2,0,Clear,0
2016-10-15 21:00:00,Kota,25.1,51,982.2,26.64,25,Clear,0
2017-06-24 12:00:00,Kota,36.7,41,970.2,12.24,26,Clear,0
2012-09-30 09:00:00,Kochi,25.6,91,1011.4,6.48,100,Rain,0.4
2003-09-15 05:00:00,Chikkamagaluru,18.5,95,897.5,30.96,99,Cloudy,0
2013-02-20 21:00:00,Kochi,26.7,85,1011,10.44,23,Clear,0
2017-11-10 21:00:00,Thiruvananthapuram,25.1,94,1009.7,15.48,95,Cloudy,0
2001-09-01 04:00:00,Wayanad,19.4,99,924.3,15.48,98,Cloudy,0
2001-10-03 10:00:00,Mysuru,25.2,63,929.1,40.68,97,Cloudy,0
1996-09-24 22:00:00,Rajkot,27.6,67,995.5,46.8,15,Clear,0
2014-05-19 11:00:00,Thrissur,30.7,73,1007.5,20.16,88,Cloudy,0
2003-09-30 07:00:00,Bikaner,24.3,84,983,27,25,Clear,0
2021-11-19 13:00:00,Ganganagar,23.7,42,991.5,19.44,0,Clear,0
2019-07-06 12:00:00,Kalaburagi,29,61,953.3,111.24,97,Rain,0.1
2018-07-01 12:00:00,Ganganagar,33.5,66,978.8,17.64,66,Rain,0.1
2012-02-28 20:00:00,Ahmedabad,23.2,31,1000.9,37.08,0,Clear,0
2003-09-05 00:00:00,Adilabad,24.8,85,976,38.88,100,Cloudy,0
2003-08-11 02:00:00,Nagpur,24.4,95,968.7,25.2,100,Rain,0.2
2024-07-26 02:00:00,Thrissur,23.8,97,1005.8,25.2,100,Rain,2.1
2026-01-16 13:00:00,Barmer,26.2,21,992.5,32.04,91,Cloudy,0
2015-08-15 03:00:00,Barmer,26.2,91,980.6,43.56,67,Cloudy,0
2001-07-22 10:00:00,Bhavnagar,28.5,76,1000,44.28,60,Cloudy,0
1998-11-27 15:00:00,New_Delhi,25.8,33,989.3,47.52,0,Clear,0
2016-04-10 23:00:00,Ajmer,26.8,27,956.2,43.2,0,Clear,0
2001-07-29 23:00:00,Wayanad,20,98,927.4,15.48,100,Cloudy,0
1999-12-28 04:00:00,Udaipur,10.6,82,951.8,29.52,0,Clear,0
2015-02-24 20:00:00,Nashik,25.2,43,946.2,23.4,2,Clear,0
2001-02-04 14:00:00,Amravati,32.6,26,969.3,6.84,0,Clear,0
2004-07-18 05:00:00,Dharwad,20.8,97,925.9,31.68,100,Cloudy,0
2013-03-26 02:00:00,Kochi,26.2,88,1007.3,9.36,35,Clear,0
2008-12-04 04:00:00,Adilabad,21.8,53,981.7,19.44,50,Clear,0
2002-09-29 03:00:00,Adilabad,23.5,83,978.4,22.68,11,Clear,0
2019-12-15 18:00:00,Aurangabad,24.4,60,947.3,6.48,31,Clear,0
2018-08-07 12:00:00,Thrissur,26.4,84,1007.3,51.84,97,Rain,0.3
2002-07-24 06:00:00,Khammam,24.6,90,992.8,46.08,100,Rain,0.4
2004-02-12 05:00:00,Bharuch,15.9,55,1012.4,30.6,0,Clear,0
2022-12-20 23:00:00,Kota,16.8,58,983.3,24.48,0,Clear,0
2024-09-24 04:00:00,Thiruvananthapuram,24,94,1006.3,39.6,89,Rain,0.1
2009-10-05 17:00:00,Shivamogga,23.5,79,943.6,60.84,85,Cloudy,0
2020-02-10 16:00:00,Idukki,26.1,46,898.9,59.76,94,Cloudy,0
1996-05-14 18:00:00,Ganganagar,35.2,27,978.9,28.8,49,Rain,1.2
2012-09-19 00:00:00,Kalaburagi,23.5,81,957.9,23.04,100,Cloudy,0
1998-03-28 17:00:00,Junagadh,36.9,28,996.1,57.24,1,Clear,0
2024-09-28 18:00:00,Nashik,23.1,90,944,47.52,100,Rain,0.5
2011-09-12 00:00:00,Amravati,23.8,85,965.8,23.04,72,Cloudy,0
2000-06-02 07:00:00,Amravati,27.2,80,963.7,41.04,14,Clear,0
2014-03-28 02:00:00,Thiruvananthapuram,26.4,79,1008.7,5.04,87,Cloudy,0
2009-02-07 08:00:00,Kozhikode,25.3,76,1011.9,8.28,0,Clear,0
2001-12-13 09:00:00,Bikaner,15.2,75,995.1,14.4,0,Clear,0
2003-01-01 18:00:00,Ajmer,15,52,962.2,29.88,0,Clear,0
2006-02-16 01:00:00,Kochi,25,79,1009.8,15.48,0,Clear,0
2015-09-19 18:00:00,Ratnagiri,26.5,82,997.1,26.64,49,Clear,0
2018-09-24 21:00:00,Kochi,26.4,93,1011.8,10.44,93,Rain,0.1
2010-09-10 03:00:00,Khammam,25,90,990.2,16.92,48,Clear,0
1996-12-01 12:00:00,Chikkamagaluru,25.5,31,901.2,27,52,Clear,0
2006-01-04 13:00:00,Anand,26.2,39,1009.2,34.92,18,Clear,0
2021-10-04 23:00:00,Bengaluru,21,95,910.7,15.84,95,Rain,0.1
2013-06-27 07:00:00,Udaipur,24.6,88,940,65.52,98,Cloudy,0
2009-11-21 16:00:00,Bengaluru,22.6,79,912.6,26.28,70,Rain,1.8
2013-05-04 00:00:00,Idukki,20.1,99,894.5,5.4,100,Cloudy,0
2007-06-15 14:00:00,Anand,35.7,51,993.8,56.88,95,Cloudy,0
1999-01-17 06:00:00,Chikkamagaluru,13.2,89,900,18.36,6,Clear,0
2001-05-03 01:00:00,Warangal,30.3,62,972.7,66.24,6,Clear,0
2016-10-11 22:00:00,Jaipur,24.2,54,959.4,41.76,14,Clear,0
2004-04-21 11:00:00,Aurangabad,36.6,19,946.8,30.96,3,Clear,0
2014-01-06 10:00:00,Kalaburagi,25.1,49,964.1,25.56,2,Clear,0
2009-03-30 01:00:00,Rajkot,23.6,84,996.1,41.04,21,Clear,0
2003-09-20 00:00:00,Mysuru,20.4,92,930,37.08,8,Clear,0
1998-09-08 21:00:00,Udaipur,27.1,76,944.4,6.84,79,Rain,0.4
2019-02-04 18:00:00,Ajmer,21.2,54,961.2,32.04,27,Clear,0
2019-11-27 12:00:00,Kalaburagi,28.4,47,962.4,51.84,1,Clear,0
2006-10-13 07:00:00,Kozhikode,24.6,93,1011.6,16.56,100,Cloudy,0
2013-06-28 11:00:00,Surat,27,85,1002,104.4,93,Rain,0.9
2021-08-06 21:00:00,Rajkot,27,76,989,51.48,99,Cloudy,0
2024-01-22 16:00:00,Solapur,33.2,24,959.6,61.2,98,Cloudy,0
2013-11-07 07:00:00,Wayanad,20.6,93,929.5,37.8,64,Cloudy,0
2004-06-01 14:00:00,Mumbai,32.6,62,1006.9,59.76,70,Cloudy,0
2019-07-25 13:00:00,Junagadh,27,86,994.6,73.8,75,Rain,2.5
2022-05-09 00:00:00,Bengaluru,23.6,69,907.7,24.84,100,Cloudy,0
2023-02-23 14:00:00,Kozhikode,32.7,40,1006.7,54.36,0,Clear,0
2016-08-09 06:00:00,Kalaburagi,22.9,86,956.6,52.92,100,Cloudy,0
1998-10-09 04:00:00,Ratnagiri,24.9,96,997.5,9,100,Cloudy,0
1999-11-16 02:00:00,New_Delhi,16.9,56,990.4,28.8,0,Clear,0
2024-08-04 16:00:00,Adilabad,26.2,85,972.6,62.64,100,Thunderstorm,5.1
2018-11-29 17:00:00,Rajkot,28.8,30,1000.4,43.92,0,Clear,0
2024-01-04 00:00:00,Hyderabad,19.1,87,956.9,41.4,66,Cloudy,0
1997-05-03 08:00:00,Nashik,26.9,41,947.6,5.76,0,Clear,0
2021-07-07 14:00:00,Kolhapur,27.9,71,943.6,46.8,99,Rain,0.5
1999-12-31 10:00:00,Wayanad,23.9,51,929.5,34.92,7,Clear,0
2002-03-21 22:00:00,Junagadh,25,49,1000.6,33.12,0,Clear,0
2014-07-16 19:00:00,Chikkamagaluru,19.9,92,895.9,60.12,100,Rain,0.1
1998-10-20 01:00:00,Nashik,19,97,944.8,37.8,21,Clear,0
2021-04-21 07:00:00,Aurangabad,25.9,40,946,27.36,95,Cloudy,0
2005-09-27 00:00:00,Delhi_North,25.1,80,980.3,39.6,5,Clear,0
2008-04-22 08:00:00,Mysuru,25.2,75,928.9,41.04,43,Clear,0
1997-08-31 00:00:00,Ganganagar,27.6,78,982.4,23.04,1,Clear,0
2003-07-28 09:00:00,Karimnagar,27.5,70,974.7,74.16,100,Cloudy,0
2019-08-30 04:00:00,Aurangabad,22.7,97,938.8,23.4,94,Cloudy,0
2006-03-12 20:00:00,Barmer,27.2,24,986.8,48.96,12,Clear,0
2020-02-27 21:00:00,Pune,23.8,29,950.4,32.4,0,Clear,0
2006-03-19 15:00:00,Udaipur,32.9,17,948.3,33.12,0,Clear,0
2021-08-12 06:00:00,Shivamogga,22.2,90,946.3,37.8,99,Rain,0.3
2013-02-05 11:00:00,Kollam,31.3,46,1011.8,22.32,32,Clear,0
2020-08-09 10:00:00,Karimnagar,30.4,62,972.9,88.56,99,Cloudy,0
2000-04-01 09:00:00,Kochi,25.9,86,1008.8,12.96,85,Cloudy,0
1997-11-15 15:00:00,Thrissur,29.5,66,1005.2,20.16,77,Cloudy,0
2001-06-30 13:00:00,Thiruvananthapuram,26.7,79,1008,77.4,97,Cloudy,0
2024-09-01 00:00:00,Warangal,24.3,94,972,60.84,100,Rain,2
2000-01-12 23:00:00,Thiruvananthapuram,23.8,92,1010.4,3.96,100,Cloudy,0
2008-04-16 07:00:00,Anand,23.2,50,1003.5,14.4,0,Clear,0
2017-01-31 20:00:00,Hubballi,25.8,34,943.1,38.52,0,Clear,0
2013-07-24 07:00:00,Hyderabad,22.9,84,945.3,93.6,100,Cloudy,0
2002-10-28 12:00:00,Dharwad,28.5,48,929.9,54,87,Cloudy,0
2001-10-12 02:00:00,Anand,26,90,1004.5,30.96,11,Clear,0
2009-05-03 11:00:00,Junagadh,36.5,33,1001.3,51.48,0,Clear,0
2022-06-29 11:00:00,Barmer,36,44,977,104.76,100,Cloudy,0
2016-12-05 16:00:00,Amravati,27.3,39,975,9.36,0,Clear,0
2011-09-30 06:00:00,Mysuru,20.2,98,928.1,21.96,99,Cloudy,0
2015-03-09 10:00:00,Anand,25.4,31,1014.2,59.04,0,Clear,0
2024-12-09 07:00:00,Wayanad,19.9,98,927.7,7.92,100,Cloudy,0
2022-06-27 22:00:00,Thrissur,24.2,96,1008.6,11.16,100,Rain,0.7
2006-06-07 12:00:00,Nizamabad,34.6,36,962.2,52.56,73,Cloudy,0
2000-02-25 03:00:00,Dharwad,18.2,84,928.9,23.76,59,Clear,0
2019-06-26 04:00:00,Nashik,23.2,96,941.1,24.48,85,Rain,0.1
2017-02-18 21:00:00,Kalaburagi,24.1,39,964.1,29.52,0,Clear,0
2025-01-14 18:00:00,Khammam,26.5,43,999.2,23.76,9,Clear,0
1999-07-03 21:00:00,Jaipur,32.8,39,951.3,13.32,99,Cloudy,0
2007-05-19 07:00:00,Thrissur,26.3,87,1007.4,15.84,84,Cloudy,0
2014-04-05 14:00:00,Kolhapur,37.2,20,948.6,20.88,28,Clear,0
2019-03-12 03:00:00,Warangal,24.2,63,981.4,57.6,6,Clear,0
2001-01-21 12:00:00,Dharwad,27.8,31,932.5,59.76,14,Clear,0
2014-04-17 21:00:00,Kollam,26.8,84,1009.2,15.48,22,Clear,0
2000-10-14 14:00:00,Hubballi,28,68,939,12.96,71,Cloudy,0
2019-10-17 14:00:00,New_Delhi,31.6,41,987.5,32.4,32,Clear,0
2025-03-20 14:00:00,Udaipur,31.5,18,950.1,15.84,2,Clear,0
2004-07-12 20:00:00,Kochi,24.1,93,1010.4,12.96,100,Rain,0.1
2006-05-24 17:00:00,Barmer,39.8,26,976.6,91.8,0,Clear,0
1999-01-08 07:00:00,Kota,7.6,82,987.9,26.64,0,Clear,0
2011-07-02 01:00:00,Dharwad,21.3,96,927.1,50.4,100,Cloudy,0
2004-05-26 23:00:00,Hubballi,23.6,89,940.4,42.12,40,Clear,0
2015-03-05 23:00:00,Karimnagar,22.8,69,981.8,29.16,14,Clear,0
2008-06-29 21:00:00,Surat,26.9,87,998.2,83.88,61,Rain,0.2
2009-03-23 22:00:00,Kochi,25.5,87,1011.9,7.56,70,Cloudy,0
1996-05-09 11:00:00,Pune,32.5,34,949.8,60.84,9,Clear,0
2020-05-16 21:00:00,Pune,28.2,71,947.1,30.96,100,Cloudy,0
2002-07-07 01:00:00,Shivamogga,22.3,91,945.1,50.4,67,Cloudy,0
2024-12-09 23:00:00,Thrissur,24.4,96,1008.7,24.48,99,Cloudy,0
2011-02-22 06:00:00,New_Delhi,10,94,990.8,22.32,91,Cloudy,0
2025-02-23 14:00:00,Kalaburagi,34.1,19,963.2,30.24,27,Clear,0
2018-08-30 13:00:00,Dharwad,26,74,928.4,73.8,66,Rain,0.5
2007-04-08 02:00:00,Bikaner,25.4,33,980.4,38.52,90,Cloudy,0
2012-04-26 22:00:00,Surat,27.3,65,1005.9,47.88,0,Clear,0
2020-11-05 15:00:00,Chikkamagaluru,24.1,74,899.8,33.84,86,Rain,0.6
2006-01-25 19:00:00,Mumbai,24.6,51,1014.3,57.24,0,Clear,0
1998-10-15 01:00:00,Jodhpur,28,39,981.6,36.36,100,Cloudy,0
2007-10-31 11:00:00,Thiruvananthapuram,27.9,74,1008.7,58.68,87,Cloudy,0
1999-11-20 15:00:00,Ahmedabad,32.4,17,1006.4,28.44,3,Clear,0
2014-06-20 04:00:00,Jaipur,31.5,51,949,52.92,11,Clear,0
2005-06-19 10:00:00,Kochi,26.9,85,1008.2,18.72,65,Rain,0.3
2022-02-21 02:00:00,Hubballi,21.5,44,939.4,33.12,65,Cloudy,0
2011-09-15 20:00:00,Mumbai,26.3,89,1004.8,25.2,100,Rain,0.3
2004-10-14 14:00:00,Hubballi,29,60,942.4,12.96,87,Cloudy,0
2020-10-06 21:00:00,Nizamabad,26,79,963.9,16.2,100,Cloudy,0
2007-01-19 12:00:00,Wayanad,29.1,20,932.1,45,28,Clear,0
2001-07-04 13:00:00,Shivamogga,24.3,77,942.5,88.92,100,Rain,0.5
2025-01-23 04:00:00,Dharwad,17.4,59,928.8,25.92,0,Clear,0
2001-05-24 21:00:00,Kalaburagi,30.6,47,955.1,78.48,72,Cloudy,0
2013-08-15 09:00:00,Dharwad,23.3,78,928.9,54.36,92,Rain,0.1
2017-12-18 12:00:00,Kollam,30.1,42,1012,49.68,56,Clear,0
2004-11-07 14:00:00,Mangaluru,29.3,70,1004.2,26.64,83,Cloudy,0
2013-04-26 23:00:00,Chikkamagaluru,22.2,85,900.7,5.4,94,Cloudy,0
2012-10-27 13:00:00,Ratnagiri,32.4,50,999.7,20.16,37,Clear,0
2019-02-19 10:00:00,Thrissur,32.2,48,1010.6,16.92,2,Clear,0
2000-02-22 07:00:00,Idukki,17,90,896.4,13.32,14,Clear,0
1999-08-22 20:00:00,Chikkamagaluru,20.4,87,898.7,28.44,94,Cloudy,0
2016-12-13 05:00:00,Ahmedabad,16,72,1005.6,25.56,0,Clear,0
1996-07-15 16:00:00,Mumbai,26.7,88,999,74.16,96,Rain,0.3
1999-07-22 17:00:00,Hubballi,21.4,96,937.6,77.04,100,Rain,1.7
2009-11-17 12:00:00,Junagadh,30.2,29,1001.7,37.8,0,Clear,0
2021-05-10 01:00:00,Mumbai,27.7,87,1006.5,12.96,32,Clear,0
2020-09-12 22:00:00,Bengaluru,20.2,97,911.5,61.92,100,Rain,0.9
2000-02-13 23:00:00,Rajkot,16.5,22,1000.7,50.4,0,Clear,0
1998-10-10 17:00:00,Idukki,18.4,100,894.1,20.88,100,Rain,2.7
2017-04-10 16:00:00,Surat,41,8,1002.9,53.28,0,Clear,0
2014-02-15 22:00:00,Delhi_North,10.3,95,987.9,23.04,1,Clear,0
2000-02-14 10:00:00,Nagpur,22.8,43,980.7,54.36,18,Clear,0
2022-11-21 14:00:00,Barmer,29,22,991.6,30.96,0,Clear,0
2010-08-31 20:00:00,Amravati,25.5,84,964.1,34.56,99,Rain,0.2
1996-01-07 16:00:00,Bikaner,21.6,26,990.8,40.32,89,Cloudy,0
2019-12-31 03:00:00,Kollam,24.8,82,1009.6,46.8,100,Cloudy,0
2000-01-23 03:00:00,Nizamabad,18.7,51,966.5,28.8,0,Clear,0
2008-10-11 05:00:00,Kochi,25.7,91,1009.9,17.28,96,Cloudy,0
2006-08-19 23:00:00,Chikkamagaluru,20,93,899.8,27,100,Cloudy,0
2016-10-21 06:00:00,Delhi_North,19.3,51,982.4,37.8,0,Clear,0
2011-10-25 08:00:00,Warangal,26.1,78,982.8,7.92,7,Clear,0
2009-04-24 10:00:00,Kota,36.5,9,981.6,15.48,0,Clear,0
2006-11-06 06:00:00,Karimnagar,21,98,982.3,18,89,Cloudy,0
2016-02-26 06:00:00,Udaipur,14.2,42,950.6,30.96,0,Clear,0
1999-04-10 13:00:00,Kalaburagi,40.5,14,956.9,25.92,22,Clear,0
2014-10-11 21:00:00,Kota,28.4,42,979.5,37.8,0,Clear,0
2002-12-24 11:00:00,Aurangabad,26.1,26,948.3,23.4,0,Clear,0
2010-01-19 02:00:00,Bhavnagar,20,65,1014.1,34.56,0,Clear,0
2017-01-30 03:00:00,Bikaner,10.7,93,988.6,29.88,0,Clear,0
2018-10-17 14:00:00,Junagadh,34.7,25,1000.6,28.8,0,Clear,0
2005-12-26 03:00:00,Ahmedabad,12.7,54,1009.1,30.24,0,Clear,0
2009-07-23 00:00:00,Jodhpur,27.5,88,973.3,34.56,96,Rain,1.8
2001-05-02 23:00:00,Bengaluru,24.9,60,908.6,29.88,47,Clear,0
2012-02-20 11:00:00,Chikkamagaluru,28.4,18,903.1,54.36,0,Clear,0
2013-01-17 11:00:00,Wayanad,27.5,30,932,19.8,10,Clear,0
2020-07-28 04:00:00,Nagpur,25.6,96,969.5,20.88,99,Rain,0.2
2021-12-20 04:00:00,Thiruvananthapuram,22.8,85,1010,11.52,13,Clear,0
2010-08-16 07:00:00,Mumbai,25.8,94,1005.7,21.96,100,Rain,0.4
1998-11-24 19:00:00,Ajmer,21.1,27,960.7,29.16,0,Clear,0
2023-03-24 08:00:00,Chikkamagaluru,23.9,40,901.3,13.32,51,Clear,0
2004-04-23 11:00:00,Dharwad,33.1,29,930.6,6.48,22,Clear,0
2012-11-26 03:00:00,Mumbai,22,82,1009.7,24.84,9,Clear,0
1999-07-22 19:00:00,Chikkamagaluru,19.8,96,897.2,45.72,100,Rain,1.8
2003-06-15 09:00:00,Anand,32.9,57,997.1,36.72,34,Clear,0
2023-06-26 08:00:00,Delhi_North,26.7,86,978.2,22.32,100,Cloudy,0
2016-10-05 14:00:00,Ajmer,26,86,951.1,21.6,100,Rain,3.5
2025-09-13 23:00:00,Solapur,22.5,98,956,34.56,100,Rain,0.1
2010-04-19 14:00:00,Barmer,41.6,11,980.2,115.92,78,Cloudy,0
2017-08-17 18:00:00,Anand,30.1,75,996.8,10.44,97,Cloudy,0
2006-05-29 09:00:00,Thiruvananthapuram,25.2,92,1008,81.72,98,Rain,1
2007-08-12 04:00:00,Ajmer,25,88,945,64.8,100,Cloudy,0
2010-01-17 20:00:00,Aurangabad,21.4,65,951.4,15.12,11,Clear,0
2009-11-15 03:00:00,Kalaburagi,22,89,958.5,20.52,64,Cloudy,0
2016-02-14 07:00:00,Aurangabad,16.6,62,946.3,22.68,31,Clear,0
2016-10-24 06:00:00,Ratnagiri,24.9,97,1002.8,11.52,100,Cloudy,0
2008-04-15 07:00:00,Thiruvananthapuram,25.2,92,1007.7,21.6,100,Rain,0.1
2024-05-08 04:00:00,Thrissur,25.9,91,1006.3,31.32,100,Rain,3.2
2015-10-05 05:00:00,Chikkamagaluru,19.9,99,899.5,18.36,100,Rain,0.6
2021-12-18 08:00:00,Ahmedabad,15.9,51,1013.8,60.48,0,Clear,0
2017-06-08 10:00:00,Jaipur,35.8,42,957.8,74.52,5,Clear,0
2012-11-26 08:00:00,Kalaburagi,24.5,70,964.3,34.2,94,Cloudy,0
2007-08-03 07:00:00,Thrissur,24.1,96,1009.4,22.32,100,Cloudy,0
2014-08-31 01:00:00,Ajmer,26.4,85,948.9,15.48,99,Cloudy,0
2015-09-17 21:00:00,Udaipur,27.8,57,942,37.08,100,Cloudy,0
2017-08-03 21:00:00,Kozhikode,24.5,92,1009.8,34.2,97,Rain,0.3
1998-12-17 01:00:00,Solapur,19.1,54,961.2,41.76,0,Clear,0
2001-09-28 16:00:00,Pune,28.6,63,944.6,32.04,39,Rain,2.2
2017-04-22 23:00:00,Bikaner,32.7,19,977.9,100.44,0,Clear,0
2003-12-23 10:00:00,Dharwad,22.4,46,937,55.44,0,Clear,0
2006-03-04 16:00:00,Pune,33.2,15,948.5,39.24,0,Clear,0
1997-01-13 13:00:00,Ganganagar,19.1,32,997.9,14.4,0,Clear,0
2002-10-06 12:00:00,Kozhikode,28.9,74,1007.8,23.04,55,Clear,0
2005-08-04 19:00:00,Warangal,24.7,89,973.7,39.96,95,Rain,0.5
2017-10-28 16:00:00,Udaipur,30,21,949.9,26.28,90,Cloudy,0
1997-05-15 14:00:00,Kolhapur,36.8,23,946.1,42.12,36,Clear,0
2007-10-10 18:00:00,Mysuru,23.1,89,926.1,31.68,67,Rain,0.5
1997-08-24 11:00:00,Nizamabad,28.3,61,961.5,94.32,100,Cloudy,0
2001-10-14 06:00:00,Nashik,21.5,99,946,19.44,90,Rain,0.2
2003-10-26 12:00:00,Idukki,24.3,65,897.8,14.4,59,Rain,0.3
2022-12-20 12:00:00,Aurangabad,27.5,33,946.7,20.52,67,Cloudy,0
2015-01-10 10:00:00,Amravati,19.5,57,980.3,10.44,0,Clear,0
1997-04-24 18:00:00,Kolhapur,30.8,53,946.8,60.84,49,Clear,0
2000-04-05 17:00:00,Aurangabad,36.9,16,940.7,38.52,34,Clear,0
2012-10-21 12:00:00,Rajkot,34.2,27,999.3,26.28,33,Clear,0
1999-06-07 09:00:00,Khammam,33,47,989.4,71.28,26,Clear,0
2008-01-27 15:00:00,Adilabad,25.7,29,981.1,36,100,Cloudy,0
2011-06-10 06:00:00,Mumbai,26,91,1000.3,78.12,100,Thunderstorm,23.2
2018-05-21 19:00:00,New_Delhi,34,20,978.7,31.32,0,Clear,0
1996-07-26 16:00:00,Hyderabad,26.6,70,945.9,90.72,100,Rain,0.1
1998-11-22 12:00:00,Mumbai,30.6,34,1011.1,32.04,0,Clear,0
2023-10-21 10:00:00,Anand,31.5,50,1010.6,18.36,16,Clear,0
2004-10-03 20:00:00,Ahmedabad,28.1,75,1001.9,24.48,24,Clear,0
2001-12-29 07:00:00,Solapur,18.9,65,965.2,36.36,68,Cloudy,0
2017-08-06 13:00:00,Ahmedabad,31.2,60,996.6,36.72,94,Cloudy,0
2013-06-19 10:00:00,Mangaluru,25.2,92,1005.5,57.24,100,Rain,1.6
2014-01-05 15:00:00,Idukki,26.6,39,896.8,14.76,96,Cloudy,0
1999-03-13 13:00:00,Hubballi,35,22,939.2,21.24,1,Clear,0
2000-04-22 09:00:00,Solapur,33.1,28,958.7,68.04,2,Clear,0
2000-11-23 18:00:00,Solapur,29.1,43,961,31.68,13,Clear,0
2001-11-14 17:00:00,Thrissur,26.1,88,1008.1,7.56,99,Rain,0.9
2013-12-18 11:00:00,Thiruvananthapuram,27,51,1009,28.44,0,Clear,0
1999-10-29 02:00:00,Kollam,24.3,93,1007.8,23.04,100,Rain,0.4
2011-08-06 13:00:00,Jaipur,29.5,72,951.1,48.24,94,Cloudy,0
2012-11-21 09:00:00,Wayanad,24.5,69,930.5,6.48,10,Clear,0
1998-03-05 17:00:00,Mumbai,27.8,61,1008.7,60.84,15,Clear,0
2001-12-14 15:00:00,Kollam,29.8,45,1009.6,21.96,98,Cloudy,0
2005-12-23 13:00:00,Warangal,26.9,62,979.5,11.16,37,Rain,0.1
2003-05-26 02:00:00,Junagadh,26.4,92,999,36.72,30,Clear,0
2006-01-29 01:00:00,Thiruvananthapuram,25.3,76,1010.7,20.88,15,Clear,0
2023-07-25 07:00:00,Rajkot,26.2,89,988.8,54.36,98,Cloudy,0
2008-12-11 09:00:00,Nashik,24,56,949.9,20.16,3,Clear,0
2016-03-02 17:00:00,Warangal,29.4,56,982.8,23.04,88,Rain,1
2013-10-28 00:00:00,Anand,23.4,76,1005.8,25.92,3,Clear,0
2005-05-03 04:00:00,Bengaluru,21.9,88,909.9,30.24,99,Cloudy,0
2018-08-17 00:00:00,Kochi,23.9,95,1009.7,56.88,100,Rain,1.8
2012-05-14 09:00:00,Kozhikode,27.4,84,1008.6,19.44,50,Rain,0.2
2019-02-09 18:00:00,Mysuru,28.9,40,930.6,13.68,41,Clear,0
2000-12-25 12:00:00,Kollam,30,56,1008,28.08,95,Cloudy,0
2012-01-24 19:00:00,Kochi,26.2,67,1009.3,18.72,0,Clear,0
2015-08-25 20:00:00,Nagpur,27.4,72,969.7,23.76,48,Clear,0
2006-03-12 13:00:00,Ajmer,27.1,28,956.9,48.24,43,Clear,0
2008-06-28 02:00:00,Barmer,30,59,976.6,79.92,46,Clear,0
2005-11-30 08:00:00,Ratnagiri,24,60,1002.3,33.84,69,Cloudy,0
2022-01-16 05:00:00,Ganganagar,5.3,100,998.2,29.88,37,Clear,0
1996-05-28 05:00:00,Udaipur,26.1,66,939.5,63.36,1,Clear,0
2003-11-04 00:00:00,Amravati,22.8,77,975.6,23.04,0,Clear,0
2019-08-03 20:00:00,Thiruvananthapuram,25.5,93,1009.9,12.24,94,Rain,0.3
2005-10-24 10:00:00,Kalaburagi,27.1,62,962,35.28,14,Clear,0
2014-01-12 14:00:00,Thiruvananthapuram,28.7,60,1010.1,41.4,34,Clear,0
2002-09-13 12:00:00,Kozhikode,28.9,68,1010.1,38.88,15,Clear,0
2003-03-09 20:00:00,Thiruvananthapuram,27.6,77,1009.3,1.44,44,Clear,0
2013-10-21 12:00:00,Rajkot,31,52,995.4,28.44,2,Clear,0
1997-03-25 07:00:00,Ahmedabad,22.9,25,1004.7,55.08,82,Cloudy,0
2003-12-19 15:00:00,Surat,28.3,38,1011.9,38.16,0,Clear,0
1998-06-14 21:00:00,Thrissur,25.4,91,1005.6,21.6,100,Rain,0.3
2012-01-12 02:00:00,Kollam,23.2,92,1009.8,12.96,15,Clear,0
1999-10-05 13:00:00,Mumbai,30.5,71,1006.7,31.32,68,Cloudy,0
2004-03-03 23:00:00,Kota,20.2,25,982.7,28.8,0,Clear,0
2008-10-21 13:00:00,Ratnagiri,33,37,999.5,30.24,1,Clear,0
2009-05-02 01:00:00,Thrissur,26.7,90,1008,20.16,45,Rain,0.2
2004-10-20 04:00:00,Chikkamagaluru,18.8,97,898.2,27.36,100,Cloudy,0
1998-09-02 06:00:00,Kalaburagi,22.7,90,958.5,42.84,100,Cloudy,0
1997-05-01 03:00:00,Nagpur,27.4,50,975.2,29.16,62,Cloudy,0
2021-05-07 16:00:00,Barmer,38.3,18,984.3,26.28,18,Clear,0
2014-10-17 19:00:00,Khammam,26.5,78,997.9,30.96,44,Rain,0.7
2025-05-23 07:00:00,Warangal,27.6,64,974.7,34.2,100,Cloudy,0
2007-10-26 17:00:00,Ratnagiri,29.9,60,998.7,22.68,45,Clear,0
2016-05-12 20:00:00,Kollam,26.6,93,1007.2,10.44,72,Rain,0.3
2004-02-15 05:00:00,Bikaner,12.4,64,988.1,36,0,Clear,0
