City,Temperature,Humidity,Pressure,Wind_Speed,Cloud_Cover,Weather,Rainfall,Year,Month,Day,Hour,DayOfWeek,Season
6,41.6,11,980.2,115.92,78,1,0.0,2010,4,19,14,1,2
4,30.1,75,996.8,10.44,97,1,0.0,2017,8,17,18,4,0
42,25.2,92,1008.0,81.72,98,2,1.0,2006,5,29,9,1,2
2,25.0,88,945.0,64.8,100,1,0.0,2007,8,12,4,3,0
5,21.4,65,951.4,15.12,11,0,0.0,2010,1,17,20,3,3
21,22.0,89,958.5,20.52,64,1,0.0,2009,11,15,3,3,1
5,16.6,62,946.3,22.68,31,0,0.0,2016,2,14,7,3,3
38,24.9,97,1002.8,11.52,100,1,0.0,2016,10,24,6,1,1
42,25.2,92,1007.7,21.6,100,2,0.1,2008,4,15,7,5,2
43,25.9,91,1006.3,31.32,100,2,3.2,2024,5,8,4,6,2
11,19.9,99,899.5,18.36,100,2,0.6,2015,10,5,5,1,1
1,15.9,51,1013.8,60.48,0,0,0.0,2021,12,18,8,2,3
18,35.8,42,957.8,74.52,5,0,0.0,2017,6,8,10,4,0
21,24.5,70,964.3,34.2,94,1,0.0,2012,11,26,8,1,1
43,24.1,96,1009.4,22.32,100,1,0.0,2007,8,3,7,0,0
2,26.4,85,948.9,15.48,99,1,0.0,2014,8,31,1,3,0
44,27.8,57,942.0,37.08,100,1,0.0,2015,9,17,21,4,1
28,24.5,92,1009.8,34.2,97,2,0.3,2017,8,3,21,4,0
40,19.1,54,961.2,41.76,0,0,0.0,1998,12,17,1,4,3
36,28.6,63,944.6,32.04,39,2,2.2,2001,9,28,16,0,1
10,32.7,19,977.9,100.44,0,0,0.0,2017,4,22,23,2,2
13,22.4,46,937.0,55.44,0,0,0.0,2003,12,23,10,5,3
36,33.2,15,948.5,39.24,0,0,0.0,2006,3,4,16,2,2
14,19.1,32,997.9,14.4,0,0,0.0,1997,1,13,13,1,3
28,28.9,74,1007.8,23.04,55,0,0.0,2002,10,6,12,3,1
45,24.7,89,973.7,39.96,95,2,0.5,2005,8,4,19,4,0
44,30.0,21,949.9,26.28,90,1,0.0,2017,10,28,16,2,1
25,36.8,23,946.1,42.12,36,0,0.0,1997,5,15,14,4,2
31,23.1,89,926.1,31.68,67,2,0.5,2007,10,10,18,6,1
35,28.3,61,961.5,94.32,100,1,0.0,1997,8,24,11,3,0
33,21.5,99,946.0,19.44,90,2,0.2,2001,10,14,6,3,1
17,24.3,65,897.8,14.4,59,2,0.3,2003,10,26,12,3,1
5,27.5,33,946.7,20.52,67,1,0.0,2022,12,20,12,5,3
3,19.5,57,980.3,10.44,0,0,0.0,2015,1,10,10,2,3
25,30.8,53,946.8,60.84,49,0,0.0,1997,4,24,18,4,2
5,36.9,16,940.7,38.52,34,0,0.0,2000,4,5,17,6,2
37,34.2,27,999.3,26.28,33,0,0.0,2012,10,21,12,3,1
23,33.0,47,989.4,71.28,26,0,0.0,1999,6,7,9,1,0
0,25.7,29,981.1,36.0,100,1,0.0,2008,1,27,15,3,3
30,26.0,91,1000.3,78.12,100,3,23.2,2011,6,10,6,0,0
34,34.0,20,978.7,31.32,0,0,0.0,2018,5,21,19,1,2
16,26.6,70,945.9,90.72,100,2,0.1,1996,7,26,16,0,0
30,30.6,34,1011.1,32.04,0,0,0.0,1998,11,22,12,3,1
4,31.5,50,1010.6,18.36,16,0,0.0,2023,10,21,10,2,1
1,28.1,75,1001.9,24.48,24,0,0.0,2004,10,3,20,3,1
40,18.9,65,965.2,36.36,68,1,0.0,2001,12,29,7,2,3
1,31.2,60,996.6,36.72,94,1,0.0,2017,8,6,13,3,0
29,25.2,92,1005.5,57.24,100,2,1.6,2013,6,19,10,6,0
17,26.6,39,896.8,14.76,96,1,0.0,2014,1,5,15,3,3
15,35.0,22,939.2,21.24,1,0,0.0,1999,3,13,13,2,2
40,33.1,28,958.7,68.04,2,0,0.0,2000,4,22,9,2,2
40,29.1,43,961.0,31.68,13,0,0.0,2000,11,23,18,4,1
43,26.1,88,1008.1,7.56,99,2,0.9,2001,11,14,17,6,1
42,27.0,51,1009.0,28.44,0,0,0.0,2013,12,18,11,6,3
26,24.3,93,1007.8,23.04,100,2,0.4,1999,10,29,2,0,1
18,29.5,72,951.1,48.24,94,1,0.0,2011,8,6,13,2,0
46,24.5,69,930.5,6.48,10,0,0.0,2012,11,21,9,6,1
30,27.8,61,1008.7,60.84,15,0,0.0,1998,3,5,17,4,2
26,29.8,45,1009.6,21.96,98,1,0.0,2001,12,14,15,0,3
45,26.9,62,979.5,11.16,37,2,0.1,2005,12,23,13,0,3
20,26.4,92,999.0,36.72,30,0,0.0,2003,5,26,2,1,2
42,25.3,76,1010.7,20.88,15,0,0.0,2006,1,29,1,3,3
37,26.2,89,988.8,54.36,98,1,0.0,2023,7,25,7,5,0
33,24.0,56,949.9,20.16,3,0,0.0,2008,12,11,9,4,3
45,29.4,56,982.8,23.04,88,2,1.0,2016,3,2,17,6,2
4,23.4,76,1005.8,25.92,3,0,0.0,2013,10,28,0,1,1
7,21.9,88,909.9,30.24,99,1,0.0,2005,5,3,4,5,2
24,23.9,95,1009.7,56.88,100,2,1.8,2018,8,17,0,0,0
28,27.4,84,1008.6,19.44,50,2,0.2,2012,5,14,9,1,2
31,28.9,40,930.6,13.68,41,0,0.0,2019,2,9,18,2,3
26,30.0,56,1008.0,28.08,95,1,0.0,2000,12,25,12,1,3
24,26.2,67,1009.3,18.72,0,0,0.0,2012,1,24,19,5,3
32,27.4,72,969.7,23.76,48,0,0.0,2015,8,25,20,5,0
2,27.1,28,956.9,48.24,43,0,0.0,2006,3,12,13,3,2
6,30.0,59,976.6,79.92,46,0,0.0,2008,6,28,2,2,0
38,24.0,60,1002.3,33.84,69,1,0.0,2005,11,30,8,6,1
14,5.3,100,998.2,29.88,37,0,0.0,2022,1,16,5,3,3
44,26.1,66,939.5,63.36,1,0,0.0,1996,5,28,5,5,2
3,22.8,77,975.6,23.04,0,0,0.0,2003,11,4,0,5,1
42,25.5,93,1009.9,12.24,94,2,0.3,2019,8,3,20,2,0
21,27.1,62,962.0,35.28,14,0,0.0,2005,10,24,10,1,1
42,28.7,60,1010.1,41.4,34,0,0.0,2014,1,12,14,3,3
28,28.9,68,1010.1,38.88,15,0,0.0,2002,9,13,12,0,1
42,27.6,77,1009.3,1.44,44,0,0.0,2003,3,9,20,3,2
37,31.0,52,995.4,28.44,2,0,0.0,2013,10,21,12,1,1
1,22.9,25,1004.7,55.08,82,1,0.0,1997,3,25,7,5,2
41,28.3,38,1011.9,38.16,0,0,0.0,2003,12,19,15,0,3
43,25.4,91,1005.6,21.6,100,2,0.3,1998,6,14,21,3,0
26,23.2,92,1009.8,12.96,15,0,0.0,2012,1,12,2,4,3
30,30.5,71,1006.7,31.32,68,1,0.0,1999,10,5,13,5,1
27,20.2,25,982.7,28.8,0,0,0.0,2004,3,3,23,6,2
38,33.0,37,999.5,30.24,1,0,0.0,2008,10,21,13,5,1
43,26.7,90,1008.0,20.16,45,2,0.2,2009,5,2,1,2,2
11,18.8,97,898.2,27.36,100,1,0.0,2004,10,20,4,6,1
21,22.7,90,958.5,42.84,100,1,0.0,1998,9,2,6,6,1
32,27.4,50,975.2,29.16,62,1,0.0,1997,5,1,3,4,2
6,38.3,18,984.3,26.28,18,0,0.0,2021,5,7,16,0,2
23,26.5,78,997.9,30.96,44,2,0.7,2014,10,17,19,0,1
45,27.6,64,974.7,34.2,100,1,0.0,2025,5,23,7,0,2
38,29.9,60,998.7,22.68,45,0,0.0,2007,10,26,17,0,1
26,26.6,93,1007.2,10.44,72,2,0.3,2016,5,12,20,4,2
10,12.4,64,988.1,36.0,0,0,0.0,2004,2,15,5,3,3
15,29.6,25,940.4,60.12,6,0,0.0,2001,3,13,18,5,2
25,36.2,21,952.0,40.68,92,1,0.0,2010,3,12,15,0,2
12,41.7,12,972.5,66.96,1,0,0.0,2009,6,21,17,3,0
17,18.6,89,898.6,23.4,80,1,0.0,1998,1,2,2,0,3
2,6.9,53,958.6,32.04,0,0,0.0,2005,2,3,6,4,3
8,26.0,89,1001.5,64.44,100,1,0.0,2023,8,8,3,5,0
8,35.2,25,1009.0,17.64,0,0,0.0,2022,11,4,14,0,1
6,27.2,89,974.9,87.12,94,1,0.0,1998,7,7,2,5,0
34,26.4,90,977.4,18.0,97,2,2.4,2017,8,31,17,4,0
39,28.3,48,946.4,47.88,35,0,0.0,2016,3,16,19,6,2
43,22.8,73,1010.7,35.28,0,0,0.0,1997,1,26,7,3,3
0,25.4,85,981.1,31.32,96,1,0.0,2019,10,10,22,4,1
20,28.2,86,991.7,45.72,91,2,1.1,2019,9,2,15,1,1
31,21.8,69,929.6,25.92,26,0,0.0,2008,1,28,23,1,3
39,22.4,92,943.3,28.8,97,1,0.0,2017,8,9,5,6,0
34,11.9,78,992.4,26.64,70,1,0.0,2004,1,25,9,3,3
33,23.1,92,938.3,43.56,100,1,0.0,1999,6,11,4,0,0
0,43.5,12,974.5,15.84,9,0,0.0,2018,5,11,13,0,2
42,28.8,77,1008.6,40.68,36,2,0.2,2021,1,22,13,0,3
41,26.5,91,996.7,45.36,100,2,1.0,2009,7,16,7,4,0
4,27.4,42,1004.4,43.92,0,0,0.0,2006,4,1,22,2,2
37,29.1,31,1000.9,47.52,0,0,0.0,2024,11,25,11,1,1
14,7.8,97,989.4,19.44,14,0,0.0,2005,2,18,7,0,3
28,26.7,79,1008.0,8.28,54,0,0.0,1997,3,25,2,5,2
21,23.3,71,961.8,39.24,50,0,0.0,2022,11,25,0,0,1
2,30.1,17,959.1,37.44,0,0,0.0,2026,3,4,18,6,2
42,26.4,86,1006.3,49.68,55,2,0.7,2017,10,1,16,3,1
43,25.4,89,1007.7,10.44,100,1,0.0,2006,4,21,2,0,2
45,24.7,95,976.1,13.68,86,2,1.2,2020,9,15,23,5,1
19,16.2,62,986.7,39.24,0,0,0.0,2002,12,22,2,3,3
17,18.7,56,899.4,21.96,0,0,0.0,2003,12,22,20,1,3
26,24.9,81,1010.8,11.88,37,0,0.0,2015,1,15,1,4,3
41,28.1,64,1010.4,32.04,0,0,0.0,2014,11,1,22,2,1
27,41.9,26,967.8,44.28,81,1,0.0,1998,6,26,12,0,0
35,31.4,24,960.9,55.44,0,0,0.0,2001,5,10,2,4,2
17,20.4,98,894.7,58.32,100,2,1.6,2024,6,24,8,1,0
24,24.5,91,1009.7,3.24,100,2,0.4,2025,11,10,2,1,1
23,28.0,86,989.7,56.88,43,0,0.0,2013,5,5,5,3,2
31,20.9,75,931.0,14.04,5,0,0.0,2003,2,24,7,1,3
8,29.7,75,999.1,56.16,98,1,0.0,1998,7,24,18,0,0
17,21.6,92,899.6,6.84,95,1,0.0,2010,4,18,22,3,2
20,27.0,80,998.8,76.32,45,2,0.4,2023,8,28,9,1,0
40,30.8,36,961.3,49.68,21,0,0.0,2009,3,23,10,1,2
39,21.0,98,942.2,28.44,100,1,0.0,2005,10,15,2,2,1
0,29.8,70,976.0,7.56,100,2,0.1,2011,8,22,12,1,0
4,17.8,58,1009.3,22.68,8,0,0.0,2006,12,8,4,0,3
2,26.8,81,944.6,65.88,100,1,0.0,2024,7,27,3,2,0
9,31.1,53,1002.2,58.32,5,0,0.0,2000,9,18,17,1,1
42,25.3,92,1010.5,45.36,100,2,0.5,2007,5,9,23,6,2
45,29.6,64,975.3,53.64,7,0,0.0,2012,5,2,2,6,2
21,22.4,46,962.8,28.8,7,0,0.0,2001,11,22,2,4,1
22,28.6,49,976.8,30.96,94,1,0.0,2011,4,14,1,4,2
27,33.6,25,978.3,13.68,72,1,0.0,1998,4,28,20,5,2
19,31.6,73,971.5,28.8,98,2,1.5,2019,8,4,15,3,0
44,30.9,37,948.3,15.84,0,0,0.0,2005,10,3,12,1,1
23,21.9,95,1003.7,9.36,6,0,0.0,2010,1,17,1,3,3
23,25.9,75,999.0,23.76,95,1,0.0,1997,10,19,22,3,1
9,24.5,52,1009.4,30.96,0,0,0.0,2018,3,15,8,4,2
40,25.4,78,951.1,78.48,100,1,0.0,1997,6,25,21,6,0
30,25.9,48,1013.0,50.04,82,1,0.0,2000,12,1,9,0,3
40,25.2,81,952.7,58.68,100,1,0.0,2009,9,8,19,5,1
40,33.3,30,958.2,39.6,1,0,0.0,1998,3,22,21,3,2
4,31.9,51,1002.0,26.28,0,0,0.0,2010,5,4,9,5,2
11,18.3,96,897.0,9.36,30,0,0.0,1997,5,6,6,5,2
43,28.9,73,1003.1,34.92,83,2,0.4,2010,10,4,14,1,1
26,24.6,96,1009.1,13.68,100,1,0.0,2022,12,2,22,0,3
27,28.2,74,972.5,72.36,100,1,0.0,2007,8,12,9,3,0
26,25.8,91,1007.4,36.72,100,2,1.0,2010,6,10,9,4,0
8,30.4,62,1004.6,61.56,55,0,0.0,2001,9,3,14,1,1
33,22.7,95,937.2,81.72,100,2,1.2,2025,7,27,6,3,0
43,28.5,75,1006.5,23.76,100,1,0.0,2001,6,3,9,3,0
29,29.7,74,1003.4,42.12,92,1,0.0,2002,4,27,19,2,2
19,31.6,24,989.9,34.2,0,0,0.0,1999,10,24,10,3,1
15,23.7,81,939.0,77.76,97,2,0.7,2006,7,30,14,3,0
14,30.0,53,981.4,36.0,0,0,0.0,2022,9,3,22,2,1
21,22.2,76,959.7,22.32,10,0,0.0,2017,12,6,23,6,3
16,26.0,41,959.6,36.0,0,0,0.0,2004,12,16,10,4,3
2,24.3,94,950.8,21.24,63,1,0.0,2010,9,13,1,1,1
3,27.3,39,970.4,22.68,33,0,0.0,2002,2,6,19,6,3
10,34.4,39,977.0,73.08,100,1,0.0,1997,7,22,23,5,0
14,9.7,55,1002.0,14.4,0,0,0.0,2002,2,9,9,2,3
24,26.4,86,1007.2,44.28,100,2,4.1,2005,7,28,15,4,0
31,22.4,87,926.3,60.84,87,1,0.0,2012,7,23,8,1,0
42,24.5,89,1007.9,15.12,84,1,0.0,2002,11,1,4,0,1
13,22.6,64,928.5,34.2,17,0,0.0,2001,3,23,23,0,2
17,22.3,82,896.6,14.76,99,2,1.2,2015,4,21,15,5,2
14,29.4,56,978.1,59.4,13,0,0.0,2005,8,11,5,4,0
34,21.9,51,984.7,28.8,0,0,0.0,2009,3,26,21,4,2
14,29.6,79,980.9,42.48,0,0,0.0,2025,8,17,1,3,0
23,22.8,39,1003.4,30.6,45,0,0.0,2026,1,11,21,3,3
46,19.6,100,926.7,15.48,100,1,0.0,2023,7,26,0,6,0
26,25.0,92,1006.9,48.6,100,2,0.7,2022,5,19,6,4,2
23,23.2,94,996.1,34.92,96,1,0.0,2002,1,22,5,5,3
12,29.0,33,987.9,19.44,99,1,0.0,2012,3,27,11,5,2
33,23.5,35,951.0,24.84,0,0,0.0,2001,12,22,17,2,3
1,25.1,91,999.0,29.16,100,2,0.2,2003,8,5,7,5,0
34,17.6,50,994.1,18.72,19,0,0.0,2006,11,29,9,6,1
25,34.3,22,943.2,30.96,0,0,0.0,1999,3,12,17,0,2
4,29.6,72,1000.5,39.96,0,0,0.0,2011,5,28,23,2,2
42,26.0,89,1008.2,23.76,74,2,0.2,2002,4,21,7,3,2
24,25.8,94,1011.0,8.28,100,1,0.0,2004,4,3,1,2,2
4,26.2,87,1000.2,47.52,73,2,0.2,2004,8,17,20,5,0
23,37.5,35,990.9,11.52,23,0,0.0,2004,5,26,12,6,2
39,21.9,97,942.0,75.96,100,2,0.2,2008,6,15,1,3,0
11,25.8,67,897.8,45.36,92,3,8.0,2009,5,31,14,3,2
0,37.4,38,974.2,15.84,82,1,0.0,2004,6,7,13,1,0
45,24.6,91,974.5,46.44,100,2,1.1,2011,9,8,2,4,1
6,25.4,69,986.0,54.36,0,0,0.0,2011,10,2,0,3,1
23,25.0,81,986.6,49.32,98,1,0.0,2012,8,5,4,3,0
34,33.5,61,970.1,25.92,99,1,0.0,2018,7,12,16,4,0
12,16.5,88,985.4,30.96,2,0,0.0,2015,3,28,5,2,2
17,19.9,99,895.7,46.8,96,1,0.0,2020,7,1,20,6,0
33,26.4,76,941.8,21.96,89,2,2.1,1999,9,28,16,5,1
19,21.3,36,985.3,56.88,0,0,0.0,1997,2,25,3,5,3
22,37.0,20,973.2,27.36,14,0,0.0,2014,5,2,18,0,2
32,17.5,78,975.9,21.6,3,0,0.0,2012,12,1,5,2,3
38,27.6,77,997.7,29.88,98,1,0.0,2004,5,19,19,6,2
2,28.3,67,948.1,39.24,99,2,0.1,1996,8,14,12,6,0
28,25.5,78,1008.4,7.92,96,1,0.0,2000,2,25,3,0,3
36,22.9,96,947.6,14.04,44,2,0.1,2021,10,4,23,1,1
30,21.5,67,1012.8,37.8,0,0,0.0,2007,1,7,3,3,3
1,29.5,74,991.8,127.08,93,2,1.3,1998,6,9,12,5,0
30,20.4,80,1013.2,21.96,0,0,0.0,2011,1,23,0,3,3
41,26.2,92,996.2,54.72,100,1,0.0,2011,7,16,3,2,0
32,29.2,20,976.2,11.16,0,0,0.0,1996,2,7,17,6,3
19,25.9,38,979.3,40.32,0,0,0.0,2008,5,1,6,4,2
25,19.0,83,949.3,31.68,86,1,0.0,2024,1,17,22,6,3
42,26.2,82,1008.3,30.24,97,1,0.0,2008,9,3,9,6,1
37,26.2,81,991.6,34.92,17,0,0.0,2006,6,19,6,1,0
36,33.8,20,949.4,18.72,21,0,0.0,2018,3,10,13,2,2
37,27.2,89,981.3,28.44,100,2,1.5,2013,6,16,2,3,0
22,24.5,88,967.6,73.8,100,3,8.3,2008,7,28,11,1,0
46,18.6,65,927.8,45.36,1,0,0.0,2017,1,24,4,5,3
3,16.7,61,971.9,26.28,0,0,0.0,2007,2,16,4,0,3
2,26.6,25,961.4,30.6,0,0,0.0,2004,11,30,12,5,1
20,24.5,94,1000.3,18.36,70,1,0.0,2013,10,9,1,6,1
24,27.3,89,1008.5,7.2,98,1,0.0,2014,4,24,19,4,2
34,26.8,96,977.5,16.2,97,2,0.1,2017,8,8,3,5,0
15,22.4,88,940.5,41.4,33,0,0.0,2018,10,6,5,2,1
5,27.5,34,947.0,9.36,18,0,0.0,2004,12,24,15,0,3
40,22.7,49,961.3,30.24,63,1,0.0,2004,12,24,22,0,3
23,36.0,36,989.7,23.4,51,2,0.1,1996,4,19,17,0,2
0,24.8,91,973.6,49.68,100,2,1.1,1999,9,13,14,1,1
2,8.0,86,959.8,23.76,0,0,0.0,1999,1,13,3,6,3
1,34.1,52,991.8,59.76,99,1,0.0,2020,7,3,18,0,0
18,34.7,46,956.3,42.12,40,0,0.0,2015,7,2,15,4,0
9,28.2,70,1002.8,38.52,2,0,0.0,2014,5,30,4,0,2
24,27.4,79,1011.1,21.24,38,0,0.0,1999,2,6,19,2,3
13,26.5,74,926.2,30.24,76,2,1.9,2000,9,19,15,5,1
7,27.5,12,913.2,41.4,0,0,0.0,2011,2,13,12,3,3
5,24.7,41,949.8,50.04,0,0,0.0,2020,12,25,11,0,3
19,34.2,28,984.3,19.44,0,0,0.0,2017,5,12,8,0,2
17,20.8,88,897.1,12.6,100,2,1.6,2011,10,12,14,6,1
20,26.1,95,991.5,50.76,100,2,0.2,2019,6,29,4,2,0
12,22.8,53,991.3,9.72,0,0,0.0,2002,11,10,9,3,1
4,34.2,18,1000.3,39.96,0,0,0.0,2009,4,12,19,3,2
24,26.7,83,1011.0,16.92,100,2,0.2,2009,8,24,11,1,0
38,26.5,88,997.8,54.0,71,2,0.1,2019,9,17,16,5,1
1,27.0,22,1009.3,24.12,0,0,0.0,1996,2,11,15,3,3
0,27.5,45,982.1,14.04,20,0,0.0,2021,1,25,19,1,3
17,19.2,87,892.7,52.2,100,2,2.0,2009,10,1,16,4,1
38,24.5,94,1000.7,46.08,100,2,0.9,2023,7,8,21,2,0
11,19.9,93,897.1,20.88,100,1,0.0,2016,9,28,4,6,1
36,18.5,68,951.5,19.44,0,0,0.0,2022,11,1,23,5,1
35,18.9,79,966.2,19.44,25,0,0.0,2003,10,25,7,2,1
7,21.8,81,915.3,25.92,40,0,0.0,2003,3,18,8,5,2
41,24.5,56,1010.3,26.64,0,0,0.0,2023,10,21,1,2,1
25,22.1,95,945.6,21.96,100,1,0.0,2009,9,11,1,0,1
37,33.0,23,997.8,38.88,38,0,0.0,2026,2,13,16,0,3
14,14.4,65,992.2,33.48,0,0,0.0,2018,1,6,17,2,3
30,20.2,61,1012.4,51.84,0,0,0.0,2020,1,9,5,4,3
30,30.2,57,1009.5,66.24,6,0,0.0,1999,2,19,17,0,3
34,7.8,93,992.9,16.92,35,0,0.0,2023,12,16,7,2,3
36,16.3,82,950.1,7.92,2,0,0.0,2002,12,30,6,1,3
40,19.1,51,963.1,37.8,0,0,0.0,2016,12,29,8,4,3
20,24.7,57,1007.6,24.12,0,0,0.0,2008,1,9,11,6,3
28,26.8,58,1013.2,10.44,1,0,0.0,2000,1,18,9,5,3
14,19.6,63,996.8,25.92,0,0,0.0,2010,10,31,0,3,1
2,30.3,22,965.2,33.84,0,0,0.0,2016,2,29,12,1,3
14,33.7,64,980.5,42.12,100,1,0.0,2019,7,22,12,1,0
13,26.3,51,931.1,59.04,2,0,0.0,2015,3,2,17,1,2
13,21.4,91,929.2,52.2,98,1,0.0,2015,8,30,7,3,0
26,24.6,89,1010.9,17.28,32,0,0.0,1997,2,7,0,0,3
27,29.4,35,976.4,46.08,7,0,0.0,1997,5,8,0,4,2
21,27.9,58,957.6,61.56,75,1,0.0,2014,5,6,3,5,2
23,30.7,54,989.8,21.6,97,1,0.0,2022,3,21,16,1,2
18,24.9,23,969.3,14.4,0,0,0.0,2001,11,24,11,2,1
31,19.8,98,925.0,29.88,97,1,0.0,1996,9,9,2,1,1
16,29.7,36,958.7,55.44,23,0,0.0,2001,11,20,12,5,1
15,24.7,85,939.3,55.08,100,1,0.0,2016,6,5,20,3,0
7,19.3,51,914.8,41.4,79,1,0.0,2002,12,26,22,4,3
0,18.7,69,980.6,24.48,85,1,0.0,2011,11,2,4,6,1
16,19.8,60,959.3,28.8,95,1,0.0,2004,1,1,21,4,3
20,32.2,19,1002.7,34.92,0,0,0.0,2018,2,17,14,2,3
2,27.1,31,958.8,28.08,98,1,0.0,1997,3,28,9,0,2
21,23.7,48,958.2,30.96,7,0,0.0,2002,1,18,20,0,3
34,15.4,96,989.8,23.76,37,0,0.0,2008,12,21,1,3,3
46,36.3,23,926.7,25.2,10,0,0.0,2024,3,20,14,6,2
4,36.0,39,997.9,83.52,22,2,0.1,1996,6,29,15,2,0
23,34.7,47,996.4,2.88,53,0,0.0,2020,5,11,10,1,2
22,34.3,43,979.2,23.04,1,0,0.0,2019,4,23,9,5,2
9,28.3,61,1008.7,24.48,47,0,0.0,2015,3,26,21,4,2
44,32.2,19,945.7,67.68,0,0,0.0,2017,10,22,14,3,1
7,20.6,65,909.2,24.84,1,0,0.0,2001,3,18,4,3,2
10,15.9,51,993.9,34.92,0,0,0.0,2002,2,13,21,6,3
37,30.2,59,992.3,41.76,19,0,0.0,2022,9,19,15,1,1
9,26.2,88,1002.8,60.84,100,1,0.0,2023,8,5,2,2,0
20,24.5,96,998.4,43.92,41,0,0.0,2023,8,11,5,0,0
43,24.3,97,1007.3,36.36,100,2,1.4,2024,6,8,0,2,0
44,21.9,61,942.6,26.28,0,0,0.0,2001,9,27,3,4,1
2,26.5,19,954.0,34.2,0,0,0.0,2009,4,12,23,3,2
24,32.6,55,1009.6,24.12,9,0,0.0,2025,5,11,10,3,2
3,29.0,57,973.9,11.52,70,1,0.0,2013,11,25,12,1,1
44,18.9,48,945.9,37.8,0,0,0.0,2018,2,22,4,4,3
30,28.1,81,1006.4,32.4,100,1,0.0,2008,8,31,19,3,0
22,33.7,42,971.4,51.48,99,1,0.0,2022,6,1,20,6,0
40,25.4,75,954.6,68.4,100,2,0.4,2002,8,31,19,2,0
45,31.3,45,974.6,34.56,4,0,0.0,2001,3,25,20,3,2
32,31.2,27,976.5,21.96,0,0,0.0,2011,10,29,13,2,1
12,22.0,87,985.4,26.64,0,0,0.0,2013,10,17,7,4,1
42,26.0,84,1013.7,2.88,11,0,0.0,2026,1,12,22,1,3
16,23.7,88,952.4,22.32,96,2,0.2,1999,8,20,1,0,0
15,23.3,86,936.3,96.48,100,2,1.2,2022,8,6,11,2,0
31,23.2,80,926.3,56.16,100,1,0.0,2020,7,24,19,0,0
26,24.0,92,1007.2,11.88,100,2,0.1,2013,11,13,3,6,1
14,17.8,84,990.0,23.04,35,0,0.0,2014,4,5,5,2,2
45,25.5,75,977.3,42.84,3,0,0.0,2021,8,3,6,5,0
43,24.3,93,1008.9,15.48,15,0,0.0,2006,11,1,7,6,1
12,23.6,80,980.7,24.48,15,0,0.0,2005,5,3,21,5,2
42,24.5,95,1008.1,47.52,100,2,1.1,2019,10,30,19,6,1
39,28.1,59,946.1,16.56,100,1,0.0,2001,4,12,12,4,2
24,24.8,94,1014.0,4.68,96,2,0.7,1997,11,4,22,5,1
31,28.3,47,929.6,12.96,45,0,0.0,2008,4,12,10,2,2
37,28.4,28,999.1,35.64,0,0,0.0,2013,11,20,12,6,1
37,21.8,35,996.5,23.4,96,1,0.0,2002,11,24,4,3,1
0,20.3,51,980.7,25.2,0,0,0.0,2015,2,24,4,5,3
18,20.6,40,965.8,31.32,0,0,0.0,2005,11,23,20,6,1
9,26.6,89,999.5,45.72,100,1,0.0,2001,6,19,4,5,0
19,29.0,70,974.4,49.32,100,1,0.0,2012,7,14,21,2,0
26,24.8,93,1003.2,10.08,98,2,0.1,1999,4,24,3,2,2
15,21.6,96,939.5,54.72,95,1,0.0,2015,8,13,22,4,0
16,25.5,76,950.0,100.08,100,2,0.1,2017,6,28,10,6,0
45,27.4,79,978.4,39.6,100,1,0.0,1998,10,31,13,2,1
12,30.8,30,985.3,13.68,38,0,0.0,2008,3,8,15,2,2
42,24.7,92,1007.3,50.04,94,1,0.0,1998,6,24,5,6,0
40,29.7,57,953.9,82.44,100,1,0.0,2025,7,1,11,5,0
42,25.2,91,1010.4,45.0,100,2,0.1,2018,8,1,8,6,0
8,29.2,71,998.5,73.8,42,0,0.0,2009,8,9,16,3,0
3,25.5,24,973.2,22.32,0,0,0.0,2024,3,20,20,6,2
26,26.0,87,1008.2,11.52,72,1,0.0,2013,4,10,0,6,2
46,28.1,73,925.7,13.32,17,0,0.0,2010,5,5,11,6,2
12,17.9,34,988.7,39.6,4,0,0.0,2011,1,15,11,2,3
7,27.5,59,908.8,96.12,97,1,0.0,2018,6,20,13,6,0
28,26.7,85,1011.3,30.24,100,1,0.0,2025,12,3,9,6,3
2,32.1,29,947.8,31.32,1,0,0.0,2010,6,20,0,3,0
1,27.3,84,1001.0,38.16,93,2,0.8,2012,9,22,17,2,1
32,27.9,65,975.4,18.72,59,0,0.0,1997,11,25,15,5,1
23,29.9,64,994.2,46.8,22,0,0.0,2002,5,3,8,0,2
26,26.8,83,1010.0,17.28,99,1,0.0,2013,10,18,10,0,1
21,16.8,73,961.9,26.28,0,0,0.0,2005,11,11,23,0,1
21,13.5,65,961.1,28.08,0,0,0.0,2010,12,18,6,2,3
42,26.3,80,1008.8,13.32,84,2,0.8,1997,11,27,17,4,1
27,40.3,28,974.1,45.72,11,0,0.0,2021,5,28,12,0,2
23,28.0,46,996.3,33.12,0,0,0.0,2017,3,13,21,1,2
10,28.4,31,979.8,32.04,0,0,0.0,2003,10,10,22,0,1
6,24.3,26,994.7,3.96,100,1,0.0,1999,1,2,12,2,3
16,26.4,64,958.9,48.24,44,0,0.0,2003,3,19,9,6,2
32,41.6,18,962.1,85.68,0,0,0.0,2002,5,19,14,3,2
46,20.2,99,923.9,34.92,99,1,0.0,2016,8,2,19,5,0
31,24.1,52,927.5,34.92,32,0,0.0,2006,3,3,1,0,2
16,23.2,51,956.9,28.44,0,0,0.0,2009,10,20,21,5,1
